Id,SalePrice
2735,143515.8784069638
2736,141226.2422238488
2737,121589.07481535192
2738,133229.21308423736
2739,150510.56655989162
2740,135307.76393255315
2741,135470.30823018713
2742,153726.22614367708
2743,162952.90396564768
2744,162912.1796967777
2745,144231.37425743253
2746,139227.80997701088
2747,146849.17869204187
2748,123577.96554130141
2749,127780.92227851423
2750,132641.22750752818
2751,137962.98095499104
2752,164419.99426431963
2753,152864.63855155162
2754,226520.05708692936
2755,137327.91367491
2756,98134.21051834698
2757,69127.93282167662
2758,87378.80714382167
2759,158818.85086182097
2760,122217.55824602813
2761,139553.51801141465
2762,138615.35727045476
2763,180875.21971167752
2764,153592.99460432163
2765,273461.5787170092
2766,98891.74100398587
2767,92895.28324992344
2768,127247.19131569941
2769,128878.93461024652
2770,131001.97428899078
2771,96438.09268426754
2772,104957.2086134722
2773,174211.49035236897
2774,157804.13573491105
2775,113079.2795594465
2776,142074.8803583852
2777,164149.45610433395
2778,102651.76362981152
2779,115858.27919095226
2780,100152.72485250942
2781,100139.76896684355
2782,101945.35910498348
2783,110468.31558439636
2784,121711.3424398897
2785,139119.15047075978
2786,65565.95765666083
2787,120270.61228820447
2788,78153.20836642677
2789,154233.39702881814
2790,99130.21381154211
2791,125657.97202939827
2792,66688.35726532403
2793,111639.73022135007
2794,94881.91407872943
2795,121269.43844063341
2796,104913.09137736096
2797,235060.28011848312
2798,103915.37503479881
2799,107989.56671644871
2800,71295.37558368134
2801,99974.43269156809
2802,131180.74066428197
2803,174772.7562884025
2804,131858.5315164088
2805,102846.7229578802
2806,79840.76102865707
2807,230398.0430250595
2808,148306.1395442985
2809,131920.17398311905
2810,125223.17628082154
2811,157159.64006892938
2812,162052.2375418666
2813,155253.52509153337
2814,160387.0731908852
2815,93505.37617095705
2816,234563.12053795016
2817,161187.1825313665
2818,134464.72809734909
2819,159271.5071897524
2820,140008.54661923353
2821,100351.73790085567
2822,172939.73061506436
2823,327097.8443960587
2824,175323.0276051164
2825,152427.76410330588
2826,139664.211606491
2827,131134.12683659772
2828,214111.58994640879
2829,210958.62677466837
2830,243954.22842327654
2831,168505.00768080426
2832,262139.63056831408
2833,288292.02494362235
2834,225654.0807140536
2835,219390.99642392923
2836,194197.49005882506
2837,166692.2923176814
2838,156051.47074075186
2839,177397.31486547278
2840,203253.12483606284
2841,199819.49594211837
2842,232130.11803659232
2843,147564.60991811377
2844,171593.42854262947
2845,119291.53119576757
2846,205853.99060167195
2847,212666.67129803082
2848,220853.14256428625
2849,198142.3848945112
2850,272056.8373133956
2851,211636.50061744504
2852,244940.86857664603
2853,238715.21169341024
2854,137304.05813966074
2855,200274.8891662299
2856,200962.64007900946
2857,187302.5583969162
2858,203355.61540854484
2859,111908.07030348628
2860,139917.53479890584
2861,132343.010088075
2862,188287.8341666744
2863,130549.83865410095
2864,258235.73397225703
2865,140914.45745569217
2866,138656.82478084578
2867,97201.67464350443
2868,99662.15646406283
2869,101329.14381813933
2870,111120.0852564082
2871,80398.12563988821
2872,57190.37796492597
2873,101447.27243375979
2874,139044.20163020122
2875,119296.40958264776
2876,156410.2790138831
2877,157706.90325643073
2878,179482.4205036721
2879,147691.77892778855
2880,106406.97344672984
2881,151573.22871563755
2882,195891.97172953596
2883,197062.8296593522
2884,174544.07349348222
2885,183164.65671392623
2886,251158.4873213884
2887,102735.52670373836
2888,144905.92780746857
2889,58000.80525020087
2890,79675.47569960021
2891,144635.0330392209
2892,37666.5585076406
2893,60793.27993875139
2894,45191.912901389966
2895,341027.6928514247
2896,293456.37932798825
2897,210498.2161011816
2898,131301.03420582955
2899,201004.12346639234
2900,163659.53098406765
2901,211761.52384340568
2902,169958.65298271453
2903,333906.47711580654
2904,330429.08242003707
2905,84964.8482781044
2906,187859.79921460006
2907,106594.41554412674
2908,122367.51153836596
2909,133825.3708379251
2910,78508.94921093062
2911,78195.31846645496
2912,152617.12042866563
2913,76928.55537244305
2914,76167.01409725807
2915,86038.24618366681
2916,79916.28126685615
2917,174692.87534916078
2918,121975.95992939163
2919,226109.63406584697
